,Province_State,week,Death,Date_Time
2074,Indiana,2020-43,30690,2020-11-01
2075,Indiana,2020-44,32772,2020-11-08
2076,Indiana,2020-45,35288,2020-11-15
2077,Indiana,2020-46,38348,2020-11-22
2078,Indiana,2020-47,42174,2020-11-29
2079,Indiana,2020-48,46323,2020-12-06
2080,Indiana,2020-49,51044,2020-12-13
2081,Indiana,2020-50,55940,2020-12-20
2082,Indiana,2020-51,60537,2020-12-27
2083,Indiana,2020-52,46013,2021-01-03
2084,Indiana,2021-00,19030,2021-01-03
2085,Indiana,2021-01,69111,2021-01-10
2086,Indiana,2021-02,72368,2021-01-17
2087,Indiana,2021-03,75468,2021-01-24
2088,Indiana,2021-04,77919,2021-01-31
2089,Indiana,2021-05,80441,2021-02-07
2090,Indiana,2021-06,83928,2021-02-14
2091,Indiana,2021-07,85787,2021-02-21
2092,Indiana,2021-08,87277,2021-02-28
2093,Indiana,2021-09,88510,2021-03-07
2094,Indiana,2021-10,89490,2021-03-14
2095,Indiana,2021-11,90244,2021-03-21
2096,Indiana,2021-12,90822,2021-03-28
2097,Indiana,2021-13,91319,2021-04-04
2098,Indiana,2021-14,91715,2021-04-11
2099,Indiana,2021-15,92274,2021-04-18
2100,Indiana,2021-16,92711,2021-04-25
2101,Indiana,2021-17,93153,2021-05-02
2102,Indiana,2021-18,93616,2021-05-09
2103,Indiana,2021-19,94103,2021-05-16
2104,Indiana,2021-20,94616,2021-05-23
2105,Indiana,2021-21,95038,2021-05-30
2106,Indiana,2021-22,95508,2021-06-06
2107,Indiana,2021-23,95945,2021-06-13
2108,Indiana,2021-24,96331,2021-06-20
2109,Indiana,2021-25,96684,2021-06-27
2110,Indiana,2021-26,96933,2021-07-04
2111,Indiana,2021-27,97239,2021-07-11
2112,Indiana,2021-28,97527,2021-07-18
2113,Indiana,2021-29,97707,2021-07-25
2114,Indiana,2021-30,97912,2021-08-01
2115,Indiana,2021-31,98234,2021-08-08
2116,Indiana,2021-32,98691,2021-08-15
2117,Indiana,2021-33,99313,2021-08-22
2118,Indiana,2021-34,100249,2021-08-29
2119,Indiana,2021-35,101488,2021-09-05
2120,Indiana,2021-36,102797,2021-09-12
2121,Indiana,2021-37,104794,2021-09-19
2122,Indiana,2021-38,106891,2021-09-26
2123,Indiana,2021-39,109067,2021-10-03
2124,Indiana,2021-40,111141,2021-10-10
2125,Indiana,2021-41,113008,2021-10-17
2126,Indiana,2021-42,114736,2021-10-24
2127,Indiana,2021-43,116225,2021-10-31
2128,Indiana,2021-44,117699,2021-11-07
2129,Indiana,2021-45,118974,2021-11-14
2130,Indiana,2021-46,120245,2021-11-21
2131,Indiana,2021-47,121476,2021-11-28
2132,Indiana,2021-48,123078,2021-12-05
2133,Indiana,2021-49,125168,2021-12-12
2134,Indiana,2021-50,127648,2021-12-19
2135,Indiana,2021-51,130266,2021-12-26
2136,Indiana,2021-52,113449,2022-01-02
2137,Indiana,2022-00,19037,2022-01-02
2138,Indiana,2022-01,135349,2022-01-09
2139,Indiana,2022-02,139928,2022-01-16
2140,Indiana,2022-03,143558,2022-01-23
2141,Indiana,2022-04,147298,2022-01-30
2142,Indiana,2022-05,150832,2022-02-06
2143,Indiana,2022-06,153646,2022-02-13
2144,Indiana,2022-07,156434,2022-02-20
2145,Indiana,2022-08,158762,2022-02-27
2146,Indiana,2022-09,137416,2022-03-06
2147,Iowa,2020-03,0,2020-01-26
2148,Iowa,2020-04,0,2020-02-02
2149,Iowa,2020-05,0,2020-02-09
2150,Iowa,2020-06,0,2020-02-16
2151,Iowa,2020-07,0,2020-02-23
2152,Iowa,2020-08,0,2020-03-01
2153,Iowa,2020-09,0,2020-03-08
2154,Iowa,2020-10,0,2020-03-15
2155,Iowa,2020-11,0,2020-03-22
2156,Iowa,2020-12,8,2020-03-29
2157,Iowa,2020-13,62,2020-04-05
2158,Iowa,2020-14,189,2020-04-12
2159,Iowa,2020-15,382,2020-04-19
2160,Iowa,2020-16,642,2020-04-26
2161,Iowa,2020-17,1036,2020-05-03
2162,Iowa,2020-18,1524,2020-05-10
2163,Iowa,2020-19,2131,2020-05-17
2164,Iowa,2020-20,2746,2020-05-24
2165,Iowa,2020-21,3446,2020-05-31
2166,Iowa,2020-22,4000,2020-06-07
2167,Iowa,2020-23,4413,2020-06-14
2168,Iowa,2020-24,4692,2020-06-21
2169,Iowa,2020-25,4855,2020-06-28
2170,Iowa,2020-26,5011,2020-07-05
2171,Iowa,2020-27,5144,2020-07-12
2172,Iowa,2020-28,5396,2020-07-19
2173,Iowa,2020-29,5683,2020-07-26
2174,Iowa,2020-30,5969,2020-08-02
2175,Iowa,2020-31,6304,2020-08-09
2176,Iowa,2020-32,6669,2020-08-16
2177,Iowa,2020-33,7052,2020-08-23
2178,Iowa,2020-34,7513,2020-08-30
2179,Iowa,2020-35,7949,2020-09-06
2180,Iowa,2020-36,8367,2020-09-13
2181,Iowa,2020-37,8705,2020-09-20
2182,Iowa,2020-38,9069,2020-09-27
2183,Iowa,2020-39,9463,2020-10-04
2184,Iowa,2020-40,9963,2020-10-11
2185,Iowa,2020-41,10507,2020-10-18
2186,Iowa,2020-42,11114,2020-10-25
2187,Iowa,2020-43,11798,2020-11-01
2188,Iowa,2020-44,12554,2020-11-08
2189,Iowa,2020-45,13445,2020-11-15
2190,Iowa,2020-46,14655,2020-11-22
2191,Iowa,2020-47,16090,2020-11-29
2192,Iowa,2020-48,17742,2020-12-06
2193,Iowa,2020-49,20013,2020-12-13
2194,Iowa,2020-50,23596,2020-12-20
2195,Iowa,2020-51,25719,2020-12-27
2196,Iowa,2020-52,19013,2021-01-03
2197,Iowa,2021-00,7844,2021-01-03
2198,Iowa,2021-01,28313,2021-01-10
2199,Iowa,2021-02,29560,2021-01-17
2200,Iowa,2021-03,30782,2021-01-24
2201,Iowa,2021-04,31727,2021-01-31
2202,Iowa,2021-05,34909,2021-02-07
2203,Iowa,2021-06,36192,2021-02-14
2204,Iowa,2021-07,37035,2021-02-21
2205,Iowa,2021-08,37896,2021-02-28
2206,Iowa,2021-09,38579,2021-03-07
2207,Iowa,2021-10,39176,2021-03-14
2208,Iowa,2021-11,39624,2021-03-21
2209,Iowa,2021-12,39864,2021-03-28
2210,Iowa,2021-13,40253,2021-04-04
2211,Iowa,2021-14,40864,2021-04-11
2212,Iowa,2021-15,41057,2021-04-18
2213,Iowa,2021-16,41297,2021-04-25
2214,Iowa,2021-17,41548,2021-05-02
2215,Iowa,2021-18,41787,2021-05-09
2216,Iowa,2021-19,41948,2021-05-16
2217,Iowa,2021-20,42138,2021-05-23
2218,Iowa,2021-21,42307,2021-05-30
2219,Iowa,2021-22,42428,2021-06-06
2220,Iowa,2021-23,42598,2021-06-13
2221,Iowa,2021-24,42746,2021-06-20
2222,Iowa,2021-25,42845,2021-06-27
2223,Iowa,2021-26,42966,2021-07-04
2224,Iowa,2021-27,43036,2021-07-11
2225,Iowa,2021-28,43079,2021-07-18
2226,Iowa,2021-29,43154,2021-07-25
2227,Iowa,2021-30,43242,2021-08-01
2228,Iowa,2021-31,43321,2021-08-08
2229,Iowa,2021-32,43419,2021-08-15
2230,Iowa,2021-33,43534,2021-08-22
2231,Iowa,2021-34,43750,2021-08-29
2232,Iowa,2021-35,44032,2021-09-05
2233,Iowa,2021-36,44269,2021-09-12
2234,Iowa,2021-37,44615,2021-09-19
2235,Iowa,2021-38,45135,2021-09-26
2236,Iowa,2021-39,45701,2021-10-03
2237,Iowa,2021-40,46302,2021-10-10
2238,Iowa,2021-41,46954,2021-10-17
2239,Iowa,2021-42,47636,2021-10-24
2240,Iowa,2021-43,48404,2021-10-31
2241,Iowa,2021-44,49171,2021-11-07
2242,Iowa,2021-45,49871,2021-11-14
2243,Iowa,2021-46,50570,2021-11-21
2244,Iowa,2021-47,51220,2021-11-28
2245,Iowa,2021-48,51842,2021-12-05
2246,Iowa,2021-49,52430,2021-12-12
2247,Iowa,2021-50,53370,2021-12-19
2248,Iowa,2021-51,54236,2021-12-26
2249,Iowa,2021-52,46971,2022-01-02
2250,Iowa,2022-00,7858,2022-01-02
2251,Iowa,2022-01,55650,2022-01-09
2252,Iowa,2022-02,56861,2022-01-16
2253,Iowa,2022-03,57871,2022-01-23
2254,Iowa,2022-04,58955,2022-01-30
2255,Iowa,2022-05,60131,2022-02-06
2256,Iowa,2022-06,61287,2022-02-13
2257,Iowa,2022-07,62279,2022-02-20
2258,Iowa,2022-08,63184,2022-02-27
2259,Iowa,2022-09,54768,2022-03-06
2260,Kansas,2020-03,0,2020-01-26
2261,Kansas,2020-04,0,2020-02-02
2262,Kansas,2020-05,0,2020-02-09
2263,Kansas,2020-06,0,2020-02-16
2264,Kansas,2020-07,0,2020-02-23
2265,Kansas,2020-08,0,2020-03-01
2266,Kansas,2020-09,0,2020-03-08
2267,Kansas,2020-10,2,2020-03-15
2268,Kansas,2020-11,8,2020-03-22
2269,Kansas,2020-12,21,2020-03-29
2270,Kansas,2020-13,83,2020-04-05
2271,Kansas,2020-14,253,2020-04-12
2272,Kansas,2020-15,524,2020-04-19
2273,Kansas,2020-16,767,2020-04-26
2274,Kansas,2020-17,924,2020-05-03
2275,Kansas,2020-18,1132,2020-05-10
2276,Kansas,2020-19,1303,2020-05-17
2277,Kansas,2020-20,1408,2020-05-24
2278,Kansas,2020-21,1479,2020-05-31
2279,Kansas,2020-22,1572,2020-06-07
2280,Kansas,2020-23,1677,2020-06-14
2281,Kansas,2020-24,1745,2020-06-21
2282,Kansas,2020-25,1831,2020-06-28
2283,Kansas,2020-26,1937,2020-07-05
2284,Kansas,2020-27,2028,2020-07-12
2285,Kansas,2020-28,2117,2020-07-19
2286,Kansas,2020-29,2239,2020-07-26
2287,Kansas,2020-30,2428,2020-08-02
2288,Kansas,2020-31,2606,2020-08-09
2289,Kansas,2020-32,2771,2020-08-16
2290,Kansas,2020-33,2910,2020-08-23
2291,Kansas,2020-34,3071,2020-08-30
2292,Kansas,2020-35,3254,2020-09-06
2293,Kansas,2020-36,3503,2020-09-13
2294,Kansas,2020-37,3998,2020-09-20
2295,Kansas,2020-38,4330,2020-09-27
2296,Kansas,2020-39,4695,2020-10-04
2297,Kansas,2020-40,5139,2020-10-11
2298,Kansas,2020-41,5768,2020-10-18
2299,Kansas,2020-42,6496,2020-10-25
2300,Kansas,2020-43,7021,2020-11-01
2301,Kansas,2020-44,7652,2020-11-08
2302,Kansas,2020-45,8484,2020-11-15
2303,Kansas,2020-46,9274,2020-11-22
2304,Kansas,2020-47,10407,2020-11-29
2305,Kansas,2020-48,11608,2020-12-06
2306,Kansas,2020-49,13571,2020-12-13
2307,Kansas,2020-50,15538,2020-12-20
2308,Kansas,2020-51,17341,2020-12-27
2309,Kansas,2020-52,13180,2021-01-03
2310,Kansas,2021-00,5785,2021-01-03
2311,Kansas,2021-01,21221,2021-01-10
2312,Kansas,2021-02,23497,2021-01-17
2313,Kansas,2021-03,25018,2021-01-24
2314,Kansas,2021-04,25992,2021-01-31
2315,Kansas,2021-05,27514,2021-02-07
2316,Kansas,2021-06,29873,2021-02-14
2317,Kansas,2021-07,31445,2021-02-21
2318,Kansas,2021-08,32789,2021-02-28
2319,Kansas,2021-09,33449,2021-03-07
2320,Kansas,2021-10,33748,2021-03-14
2321,Kansas,2021-11,33808,2021-03-21
2322,Kansas,2021-12,34045,2021-03-28
2323,Kansas,2021-13,34350,2021-04-04
2324,Kansas,2021-14,34491,2021-04-11
2325,Kansas,2021-15,34553,2021-04-18
2326,Kansas,2021-16,34679,2021-04-25
2327,Kansas,2021-17,34814,2021-05-02
2328,Kansas,2021-18,34989,2021-05-09
2329,Kansas,2021-19,35189,2021-05-16
2330,Kansas,2021-20,35345,2021-05-23
2331,Kansas,2021-21,35466,2021-05-30
2332,Kansas,2021-22,35563,2021-06-06
2333,Kansas,2021-23,35709,2021-06-13
2334,Kansas,2021-24,35871,2021-06-20
2335,Kansas,2021-25,35959,2021-06-27
2336,Kansas,2021-26,36075,2021-07-04
2337,Kansas,2021-27,36157,2021-07-11
2338,Kansas,2021-28,36340,2021-07-18
2339,Kansas,2021-29,36496,2021-07-25
2340,Kansas,2021-30,36881,2021-08-01
2341,Kansas,2021-31,36949,2021-08-08
2342,Kansas,2021-32,37465,2021-08-15
2343,Kansas,2021-33,37987,2021-08-22
2344,Kansas,2021-34,38673,2021-08-29
2345,Kansas,2021-35,39109,2021-09-05
2346,Kansas,2021-36,39839,2021-09-12
2347,Kansas,2021-37,40670,2021-09-19
2348,Kansas,2021-38,41523,2021-09-26
2349,Kansas,2021-39,42295,2021-10-03
2350,Kansas,2021-40,42700,2021-10-10
2351,Kansas,2021-41,43066,2021-10-17
2352,Kansas,2021-42,43325,2021-10-24
2353,Kansas,2021-43,44233,2021-10-31
2354,Kansas,2021-44,45163,2021-11-07
2355,Kansas,2021-45,46040,2021-11-14
2356,Kansas,2021-46,46403,2021-11-21
2357,Kansas,2021-47,46627,2021-11-28
2358,Kansas,2021-48,47170,2021-12-05
2359,Kansas,2021-49,47661,2021-12-12
2360,Kansas,2021-50,48216,2021-12-19
2361,Kansas,2021-51,48569,2021-12-26
2362,Kansas,2021-52,41908,2022-01-02
2363,Kansas,2022-00,7006,2022-01-02
2364,Kansas,2022-01,49426,2022-01-09
2365,Kansas,2022-02,49887,2022-01-16
2366,Kansas,2022-03,50716,2022-01-23
2367,Kansas,2022-04,51817,2022-01-30
2368,Kansas,2022-05,53159,2022-02-06
2369,Kansas,2022-06,54031,2022-02-13
2370,Kansas,2022-07,54878,2022-02-20
2371,Kansas,2022-08,55459,2022-02-27
2372,Kansas,2022-09,47753,2022-03-06
2373,Kentucky,2020-03,0,2020-01-26
2374,Kentucky,2020-04,0,2020-02-02
2375,Kentucky,2020-05,0,2020-02-09
2376,Kentucky,2020-06,0,2020-02-16
2377,Kentucky,2020-07,0,2020-02-23
2378,Kentucky,2020-08,0,2020-03-01
2379,Kentucky,2020-09,0,2020-03-08
2380,Kentucky,2020-10,0,2020-03-15
2381,Kentucky,2020-11,10,2020-03-22
2382,Kentucky,2020-12,37,2020-03-29
2383,Kentucky,2020-13,154,2020-04-05
2384,Kentucky,2020-14,473,2020-04-12
2385,Kentucky,2020-15,841,2020-04-19
2386,Kentucky,2020-16,1252,2020-04-26
2387,Kentucky,2020-17,1614,2020-05-03
2388,Kentucky,2020-18,1968,2020-05-10
2389,Kentucky,2020-19,2251,2020-05-17
2390,Kentucky,2020-20,2590,2020-05-24
2391,Kentucky,2020-21,2834,2020-05-31
2392,Kentucky,2020-22,3156,2020-06-07
2393,Kentucky,2020-23,3392,2020-06-14
2394,Kentucky,2020-24,3593,2020-06-21
2395,Kentucky,2020-25,3780,2020-06-28
2396,Kentucky,2020-26,4006,2020-07-05
2397,Kentucky,2020-27,4242,2020-07-12
2398,Kentucky,2020-28,4509,2020-07-19
2399,Kentucky,2020-29,4763,2020-07-26
2400,Kentucky,2020-30,5058,2020-08-02
2401,Kentucky,2020-31,5285,2020-08-09
2402,Kentucky,2020-32,5531,2020-08-16
2403,Kentucky,2020-33,5892,2020-08-23
2404,Kentucky,2020-34,6302,2020-08-30
2405,Kentucky,2020-35,6732,2020-09-06
2406,Kentucky,2020-36,7138,2020-09-13
2407,Kentucky,2020-37,7583,2020-09-20
2408,Kentucky,2020-38,7906,2020-09-27
2409,Kentucky,2020-39,8256,2020-10-04
2410,Kentucky,2020-40,8589,2020-10-11
2411,Kentucky,2020-41,8960,2020-10-18
2412,Kentucky,2020-42,9529,2020-10-25
2413,Kentucky,2020-43,10109,2020-11-01
2414,Kentucky,2020-44,10637,2020-11-08
2415,Kentucky,2020-45,11262,2020-11-15
2416,Kentucky,2020-46,12021,2020-11-22
2417,Kentucky,2020-47,12814,2020-11-29
2418,Kentucky,2020-48,13805,2020-12-06
2419,Kentucky,2020-49,14880,2020-12-13
2420,Kentucky,2020-50,15963,2020-12-20
2421,Kentucky,2020-51,17181,2020-12-27
2422,Kentucky,2020-52,12958,2021-01-03
2423,Kentucky,2021-00,5321,2021-01-03
2424,Kentucky,2021-01,19625,2021-01-10
2425,Kentucky,2021-02,20954,2021-01-17
2426,Kentucky,2021-03,22755,2021-01-24
2427,Kentucky,2021-04,24911,2021-01-31
2428,Kentucky,2021-05,27112,2021-02-07
2429,Kentucky,2021-06,29179,2021-02-14
2430,Kentucky,2021-07,30427,2021-02-21
2431,Kentucky,2021-08,31705,2021-02-28
2432,Kentucky,2021-09,32956,2021-03-07
2433,Kentucky,2021-10,34219,2021-03-14
2434,Kentucky,2021-11,36991,2021-03-21
2435,Kentucky,2021-12,41215,2021-03-28
2436,Kentucky,2021-13,42614,2021-04-04
2437,Kentucky,2021-14,43394,2021-04-11
2438,Kentucky,2021-15,44002,2021-04-18
2439,Kentucky,2021-16,44638,2021-04-25
2440,Kentucky,2021-17,45380,2021-05-02
2441,Kentucky,2021-18,45801,2021-05-09
2442,Kentucky,2021-19,46361,2021-05-16
2443,Kentucky,2021-20,46765,2021-05-23
2444,Kentucky,2021-21,47193,2021-05-30
2445,Kentucky,2021-22,49000,2021-06-06
2446,Kentucky,2021-23,49871,2021-06-13
2447,Kentucky,2021-24,50209,2021-06-20
2448,Kentucky,2021-25,50378,2021-06-27
2449,Kentucky,2021-26,50548,2021-07-04
2450,Kentucky,2021-27,50743,2021-07-11
2451,Kentucky,2021-28,50932,2021-07-18
2452,Kentucky,2021-29,51143,2021-07-25
2453,Kentucky,2021-30,51285,2021-08-01
2454,Kentucky,2021-31,51519,2021-08-08
2455,Kentucky,2021-32,51843,2021-08-15
2456,Kentucky,2021-33,52346,2021-08-22
2457,Kentucky,2021-34,53364,2021-08-29
2458,Kentucky,2021-35,54537,2021-09-05
2459,Kentucky,2021-36,55626,2021-09-12
2460,Kentucky,2021-37,57108,2021-09-19
2461,Kentucky,2021-38,58940,2021-09-26
2462,Kentucky,2021-39,60923,2021-10-03
2463,Kentucky,2021-40,62860,2021-10-10
2464,Kentucky,2021-41,64569,2021-10-17
2465,Kentucky,2021-42,66341,2021-10-24
2466,Kentucky,2021-43,67866,2021-10-31
2467,Kentucky,2021-44,69091,2021-11-07
2468,Kentucky,2021-45,70795,2021-11-14
2469,Kentucky,2021-46,72870,2021-11-21
2470,Kentucky,2021-47,75473,2021-11-28
2471,Kentucky,2021-48,77018,2021-12-05
2472,Kentucky,2021-49,79899,2021-12-12
2473,Kentucky,2021-50,81924,2021-12-19
2474,Kentucky,2021-51,83216,2021-12-26
2475,Kentucky,2021-52,72443,2022-01-02
2476,Kentucky,2022-00,12118,2022-01-02
2477,Kentucky,2022-01,85926,2022-01-09
2478,Kentucky,2022-02,87192,2022-01-16
2479,Kentucky,2022-03,88322,2022-01-23
2480,Kentucky,2022-04,89689,2022-01-30
2481,Kentucky,2022-05,90973,2022-02-06
2482,Kentucky,2022-06,92471,2022-02-13
2483,Kentucky,2022-07,94297,2022-02-20
2484,Kentucky,2022-08,95770,2022-02-27
2485,Kentucky,2022-09,83440,2022-03-06
2486,Louisiana,2020-03,0,2020-01-26
2487,Louisiana,2020-04,0,2020-02-02
2488,Louisiana,2020-05,0,2020-02-09
2489,Louisiana,2020-06,0,2020-02-16
2490,Louisiana,2020-07,0,2020-02-23
2491,Louisiana,2020-08,0,2020-03-01
2492,Louisiana,2020-09,0,2020-03-08
2493,Louisiana,2020-10,1,2020-03-15
2494,Louisiana,2020-11,59,2020-03-22
2495,Louisiana,2020-12,505,2020-03-29
2496,Louisiana,2020-13,1937,2020-04-05
2497,Louisiana,2020-14,4486,2020-04-12
2498,Louisiana,2020-15,7476,2020-04-19
2499,Louisiana,2020-16,10468,2020-04-26
2500,Louisiana,2020-17,12983,2020-05-03
2501,Louisiana,2020-18,15060,2020-05-10
2502,Louisiana,2020-19,16666,2020-05-17
2503,Louisiana,2020-20,18208,2020-05-24
2504,Louisiana,2020-21,19101,2020-05-31
2505,Louisiana,2020-22,20017,2020-06-07
2506,Louisiana,2020-23,20792,2020-06-14
2507,Louisiana,2020-24,21386,2020-06-21
2508,Louisiana,2020-25,22052,2020-06-28
2509,Louisiana,2020-26,22668,2020-07-05
2510,Louisiana,2020-27,23380,2020-07-12
2511,Louisiana,2020-28,24248,2020-07-19
2512,Louisiana,2020-29,25513,2020-07-26
2513,Louisiana,2020-30,27067,2020-08-02
2514,Louisiana,2020-31,28738,2020-08-09
2515,Louisiana,2020-32,30481,2020-08-16
2516,Louisiana,2020-33,32207,2020-08-23
2517,Louisiana,2020-34,33840,2020-08-30
2518,Louisiana,2020-35,34960,2020-09-06
2519,Louisiana,2020-36,36021,2020-09-13
2520,Louisiana,2020-37,37058,2020-09-20
2521,Louisiana,2020-38,37851,2020-09-27
2522,Louisiana,2020-39,38555,2020-10-04
2523,Louisiana,2020-40,39238,2020-10-11
2524,Louisiana,2020-41,39859,2020-10-18
2525,Louisiana,2020-42,40511,2020-10-25
2526,Louisiana,2020-43,41199,2020-11-01
2527,Louisiana,2020-44,41813,2020-11-08
2528,Louisiana,2020-45,42539,2020-11-15
2529,Louisiana,2020-46,43276,2020-11-22
2530,Louisiana,2020-47,44349,2020-11-29
2531,Louisiana,2020-48,45403,2020-12-06
2532,Louisiana,2020-49,46785,2020-12-13
2533,Louisiana,2020-50,48443,2020-12-20
2534,Louisiana,2020-51,50349,2020-12-27
2535,Louisiana,2020-52,36960,2021-01-03
2536,Louisiana,2021-00,14976,2021-01-03
2537,Louisiana,2021-01,53832,2021-01-10
2538,Louisiana,2021-02,56024,2021-01-17
2539,Louisiana,2021-03,58571,2021-01-24
2540,Louisiana,2021-04,60809,2021-01-31
2541,Louisiana,2021-05,62926,2021-02-07
2542,Louisiana,2021-06,64426,2021-02-14
2543,Louisiana,2021-07,65619,2021-02-21
2544,Louisiana,2021-08,66709,2021-02-28
2545,Louisiana,2021-09,67669,2021-03-07
2546,Louisiana,2021-10,68637,2021-03-14
2547,Louisiana,2021-11,69617,2021-03-21
2548,Louisiana,2021-12,70358,2021-03-28
2549,Louisiana,2021-13,70965,2021-04-04
2550,Louisiana,2021-14,71317,2021-04-11
2551,Louisiana,2021-15,71813,2021-04-18
2552,Louisiana,2021-16,72193,2021-04-25
2553,Louisiana,2021-17,72537,2021-05-02
2554,Louisiana,2021-18,72889,2021-05-09
2555,Louisiana,2021-19,73210,2021-05-16
2556,Louisiana,2021-20,73537,2021-05-23
2557,Louisiana,2021-21,73889,2021-05-30
2558,Louisiana,2021-22,74174,2021-06-06
2559,Louisiana,2021-23,74421,2021-06-13
2560,Louisiana,2021-24,74686,2021-06-20
2561,Louisiana,2021-25,74952,2021-06-27
2562,Louisiana,2021-26,75183,2021-07-04
2563,Louisiana,2021-27,75375,2021-07-11
2564,Louisiana,2021-28,75653,2021-07-18
2565,Louisiana,2021-29,76093,2021-07-25
2566,Louisiana,2021-30,76662,2021-08-01
2567,Louisiana,2021-31,77821,2021-08-08
2568,Louisiana,2021-32,79731,2021-08-15
2569,Louisiana,2021-33,82289,2021-08-22
2570,Louisiana,2021-34,85253,2021-08-29
2571,Louisiana,2021-35,87729,2021-09-05
2572,Louisiana,2021-36,90212,2021-09-12
2573,Louisiana,2021-37,92752,2021-09-19
2574,Louisiana,2021-38,95290,2021-09-26
2575,Louisiana,2021-39,97212,2021-10-03
2576,Louisiana,2021-40,98670,2021-10-10
2577,Louisiana,2021-41,99821,2021-10-17
2578,Louisiana,2021-42,100853,2021-10-24
2579,Louisiana,2021-43,101563,2021-10-31
2580,Louisiana,2021-44,102079,2021-11-07
2581,Louisiana,2021-45,102580,2021-11-14
2582,Louisiana,2021-46,103049,2021-11-21
2583,Louisiana,2021-47,103379,2021-11-28
2584,Louisiana,2021-48,103646,2021-12-05
2585,Louisiana,2021-49,103989,2021-12-12
2586,Louisiana,2021-50,104323,2021-12-19
2587,Louisiana,2021-51,104599,2021-12-26
2588,Louisiana,2021-52,89857,2022-01-02
2589,Louisiana,2022-00,14986,2022-01-02
2590,Louisiana,2022-01,105178,2022-01-09
2591,Louisiana,2022-02,105746,2022-01-16
2592,Louisiana,2022-03,106646,2022-01-23
2593,Louisiana,2022-04,108529,2022-01-30
2594,Louisiana,2022-05,110481,2022-02-06
2595,Louisiana,2022-06,112430,2022-02-13
2596,Louisiana,2022-07,114108,2022-02-20
2597,Louisiana,2022-08,115734,2022-02-27
2598,Louisiana,2022-09,99960,2022-03-06
2599,Maine,2020-03,0,2020-01-26
2600,Maine,2020-04,0,2020-02-02
2601,Maine,2020-05,0,2020-02-09
2602,Maine,2020-06,0,2020-02-16
2603,Maine,2020-07,0,2020-02-23
2604,Maine,2020-08,0,2020-03-01
2605,Maine,2020-09,0,2020-03-08
2606,Maine,2020-10,0,2020-03-15
2607,Maine,2020-11,0,2020-03-22
2608,Maine,2020-12,2,2020-03-29
2609,Maine,2020-13,42,2020-04-05
2610,Maine,2020-14,98,2020-04-12
2611,Maine,2020-15,170,2020-04-19
2612,Maine,2020-16,282,2020-04-26
2613,Maine,2020-17,368,2020-05-03
2614,Maine,2020-18,426,2020-05-10
2615,Maine,2020-19,468,2020-05-17
2616,Maine,2020-20,512,2020-05-24
2617,Maine,2020-21,574,2020-05-31
2618,Maine,2020-22,658,2020-06-07
2619,Maine,2020-23,698,2020-06-14
2620,Maine,2020-24,710,2020-06-21
2621,Maine,2020-25,719,2020-06-28
2622,Maine,2020-26,736,2020-07-05
2623,Maine,2020-27,772,2020-07-12
2624,Maine,2020-28,802,2020-07-19
2625,Maine,2020-29,825,2020-07-26
2626,Maine,2020-30,848,2020-08-02
2627,Maine,2020-31,867,2020-08-09
2628,Maine,2020-32,881,2020-08-16
2629,Maine,2020-33,895,2020-08-23
2630,Maine,2020-34,921,2020-08-30
2631,Maine,2020-35,930,2020-09-06
2632,Maine,2020-36,939,2020-09-13
2633,Maine,2020-37,962,2020-09-20
2634,Maine,2020-38,979,2020-09-27
2635,Maine,2020-39,986,2020-10-04
2636,Maine,2020-40,996,2020-10-11
2637,Maine,2020-41,1007,2020-10-18
2638,Maine,2020-42,1022,2020-10-25
2639,Maine,2020-43,1023,2020-11-01
2640,Maine,2020-44,1044,2020-11-08
2641,Maine,2020-45,1103,2020-11-15
2642,Maine,2020-46,1184,2020-11-22
2643,Maine,2020-47,1303,2020-11-29
2644,Maine,2020-48,1488,2020-12-06
2645,Maine,2020-49,1692,2020-12-13
2646,Maine,2020-50,1897,2020-12-20
2647,Maine,2020-51,2154,2020-12-27
2648,Maine,2020-52,1663,2021-01-03
2649,Maine,2021-00,710,2021-01-03
2650,Maine,2021-01,2704,2021-01-10
2651,Maine,2021-02,3217,2021-01-17
2652,Maine,2021-03,3694,2021-01-24
2653,Maine,2021-04,3938,2021-01-31
2654,Maine,2021-05,4326,2021-02-07
2655,Maine,2021-06,4482,2021-02-14
2656,Maine,2021-07,4572,2021-02-21
2657,Maine,2021-08,4757,2021-02-28
2658,Maine,2021-09,4927,2021-03-07
2659,Maine,2021-10,5028,2021-03-14
2660,Maine,2021-11,5082,2021-03-21
2661,Maine,2021-12,5118,2021-03-28
2662,Maine,2021-13,5186,2021-04-04
2663,Maine,2021-14,5232,2021-04-11
2664,Maine,2021-15,5296,2021-04-18
2665,Maine,2021-16,5379,2021-04-25
2666,Maine,2021-17,5454,2021-05-02
2667,Maine,2021-18,5542,2021-05-09
2668,Maine,2021-19,5583,2021-05-16
2669,Maine,2021-20,5670,2021-05-23
2670,Maine,2021-21,5766,2021-05-30
2671,Maine,2021-22,5816,2021-06-06
2672,Maine,2021-23,5893,2021-06-13
2673,Maine,2021-24,5953,2021-06-20
2674,Maine,2021-25,5990,2021-06-27
2675,Maine,2021-26,6011,2021-07-04
2676,Maine,2021-27,6026,2021-07-11
2677,Maine,2021-28,6090,2021-07-18
2678,Maine,2021-29,6212,2021-07-25
